"SeqNum.row","SeqNum.col","dist.manh","SampNum.row","SampNum.col"
4,18,2629591.53460012,"ss5_18","hc2_17"
4,2,2484848.33949248,"hc1_4","hc2_17"
4,16,2500800.62760689,"ss3_16","hc2_17"
4,10,2653286.25089804,"ss2_9","hc2_17"
4,4,0,"hc2_17","hc2_17"
4,17,2490257.14952147,"ss3_20","hc2_17"
4,6,2670079.98577705,"hc3_5","hc2_17"
4,8,2420366.01243773,"hc3_10","hc2_17"
4,14,2460392.39176775,"ss3_14","hc2_17"
5,14,2861481.40428824,"ss3_14","hc3_1"
5,18,2902367.2956188,"ss5_18","hc3_1"
5,17,2909133.88078542,"ss3_20","hc3_1"
5,5,0,"hc3_1","hc3_1"
5,3,2840230.83086857,"hc2_15","hc3_1"
5,16,2909701.36752843,"ss3_16","hc3_1"
5,8,2915086.48731824,"hc3_10","hc3_1"
5,1,2927448.72944473,"hc1_2","hc3_1"
5,2,2850058.01720418,"hc1_4","hc3_1"
5,10,2996594.33922347,"ss2_9","hc3_1"
5,7,2693216.11481859,"hc3_7","hc3_1"
5,15,2892100.02210953,"ss3_15","hc3_1"
5,6,2974104.46055681,"hc3_5","hc3_1"
5,4,2844180.24943407,"hc2_17","hc3_1"
5,13,2892516.10675304,"ss3_3","hc3_1"
5,12,3098031.37130089,"ss2_18","hc3_1"
5,11,2941115.47848479,"ss2_14","hc3_1"
5,9,2946161.6970959,"hc3_11","hc3_1"
6,16,2753952.63783722,"ss3_16","hc3_5"
6,9,2899561.35944358,"hc3_11","hc3_5"
6,13,2757982.52696826,"ss3_3","hc3_5"
6,12,3109318.55185585,"ss2_18","hc3_5"
6,14,2726375.00050012,"ss3_14","hc3_5"
6,8,2560574.68372713,"hc3_10","hc3_5"
6,7,2811758.57933271,"hc3_7","hc3_5"
6,10,2870064.98784776,"ss2_9","hc3_5"
6,18,2808840.83965716,"ss5_18","hc3_5"
6,1,2579508.48381113,"hc1_2","hc3_5"
6,3,2771588.85717383,"hc2_15","hc3_5"
6,2,2777899.86120297,"hc1_4","hc3_5"
6,15,2672136.17356973,"ss3_15","hc3_5"
6,6,0,"hc3_5","hc3_5"
6,5,2974104.46055681,"hc3_1","hc3_5"
6,11,2738356.0846494,"ss2_14","hc3_5"
6,4,2670079.98577705,"hc2_17","hc3_5"
6,17,2732458.49123926,"ss3_20","hc3_5"
7,3,2508028.54098255,"hc2_15","hc3_7"
7,6,2811758.57933271,"hc3_5","hc3_7"
7,7,0,"hc3_7","hc3_7"
7,16,2591651.73482882,"ss3_16","hc3_7"
7,1,2666192.12450792,"hc1_2","hc3_7"
7,11,2612342.1992687,"ss2_14","hc3_7"
7,9,2790764.83191404,"hc3_11","hc3_7"
7,15,2542301.13895166,"ss3_15","hc3_7"
7,5,2693216.11481859,"hc3_1","hc3_7"
7,13,2587798.95934437,"ss3_3","hc3_7"
7,2,2599411.25997872,"hc1_4","hc3_7"
7,14,2551231.40832247,"ss3_14","hc3_7"
7,10,2738344.51474337,"ss2_9","hc3_7"
7,8,2620510.21573033,"hc3_10","hc3_7"
7,12,3065172.40594636,"ss2_18","hc3_7"
7,17,2644859.57809229,"ss3_20","hc3_7"
7,4,2482765.68159086,"hc2_17","hc3_7"
7,18,2711369.26158521,"ss5_18","hc3_7"
8,12,3077286.83521329,"ss2_18","hc3_10"
8,2,2612171.51752416,"hc1_4","hc3_10"
8,4,2420366.01243773,"hc2_17","hc3_10"
8,7,2620510.21573033,"hc3_7","hc3_10"
8,18,2663315.18275885,"ss5_18","hc3_10"
8,13,2549666.87123808,"ss3_3","hc3_10"
8,14,2488793.51094656,"ss3_14","hc3_10"
8,16,2517679.20147708,"ss3_16","hc3_10"
8,10,2695197.60227814,"ss2_9","hc3_10"
8,3,2569698.49654616,"hc2_15","hc3_10"
8,1,2486825.15368394,"hc1_2","hc3_10"
8,15,2366731.00226084,"ss3_15","hc3_10"
8,6,2560574.68372713,"hc3_5","hc3_10"
8,8,0,"hc3_10","hc3_10"
8,5,2915086.48731824,"hc3_1","hc3_10"
8,11,2478076.00577066,"ss2_14","hc3_10"
8,17,2495844.60235848,"ss3_20","hc3_10"
8,9,2804808.23127134,"hc3_11","hc3_10"
9,6,2899561.35944358,"hc3_5","hc3_11"
9,4,2762999.73094205,"hc2_17","hc3_11"
9,9,0,"hc3_11","hc3_11"
9,11,2779361.32912468,"ss2_14","hc3_11"
9,7,2790764.83191404,"hc3_7","hc3_11"
9,14,2665409.31837212,"ss3_14","hc3_11"
9,17,2743441.23493604,"ss3_20","hc3_11"
9,10,2808078.40600621,"ss2_9","hc3_11"
9,15,2731879.65089456,"ss3_15","hc3_11"
9,8,2804808.23127134,"hc3_10","hc3_11"
9,3,2792035.93407286,"hc2_15","hc3_11"
9,12,3018455.71301116,"ss2_18","hc3_11"
9,1,2789896.96698018,"hc1_2","hc3_11"
9,18,2744772.36637478,"ss5_18","hc3_11"
9,13,2691707.24229974,"ss3_3","hc3_11"
9,16,2706467.24727414,"ss3_16","hc3_11"
9,2,2808781.03626329,"hc1_4","hc3_11"
9,5,2946161.6970959,"hc3_1","hc3_11"
10,2,2784323.77090392,"hc1_4","ss2_9"
10,5,2996594.33922347,"hc3_1","ss2_9"
10,18,2569942.33363411,"ss5_18","ss2_9"
10,17,2538123.27594702,"ss3_20","ss2_9"
10,8,2695197.60227814,"hc3_10","ss2_9"
10,16,2399526.04346371,"ss3_16","ss2_9"
10,4,2653286.25089804,"hc2_17","ss2_9"
10,13,2389842.2759661,"ss3_3","ss2_9"
10,14,2383614.03957948,"ss3_14","ss2_9"
10,11,2373667.86289796,"ss2_14","ss2_9"
10,7,2738344.51474337,"hc3_7","ss2_9"
10,3,2729821.56896575,"hc2_15","ss2_9"
10,6,2870064.98784776,"hc3_5","ss2_9"
10,15,2487457.44286853,"ss3_15","ss2_9"
10,12,2895657.99480955,"ss2_18","ss2_9"
10,1,2738378.1109457,"hc1_2","ss2_9"
10,10,0,"ss2_9","ss2_9"
10,9,2808078.40600621,"hc3_11","ss2_9"
11,15,2237076.58424996,"ss3_15","ss2_14"
11,9,2779361.32912468,"hc3_11","ss2_14"
11,2,2679843.38966998,"hc1_4","ss2_14"
11,8,2478076.00577066,"hc3_10","ss2_14"
11,13,2269408.55177227,"ss3_3","ss2_14"
11,7,2612342.1992687,"hc3_7","ss2_14"
11,12,2947488.20116162,"ss2_18","ss2_14"
11,18,2529204.51567835,"ss5_18","ss2_14"
11,6,2738356.0846494,"hc3_5","ss2_14"
11,1,2584705.246069,"hc1_2","ss2_14"
11,16,2223648.26152567,"ss3_16","ss2_14"
11,14,2262426.03034886,"ss3_14","ss2_14"
11,3,2561938.67550536,"hc2_15","ss2_14"
11,5,2941115.47848479,"hc3_1","ss2_14"
11,10,2373667.86289796,"ss2_9","ss2_14"
11,4,2466858.10239552,"hc2_17","ss2_14"
11,17,2392619.43702703,"ss3_20","ss2_14"
11,11,0,"ss2_14","ss2_14"
12,13,2736291.81367063,"ss3_3","ss2_18"
12,7,3065172.40594636,"hc3_7","ss2_18"
12,6,3109318.55185585,"hc3_5","ss2_18"
12,16,2880049.5063716,"ss3_16","ss2_18"
12,2,3038551.35194744,"hc1_4","ss2_18"
12,8,3077286.83521329,"hc3_10","ss2_18"
12,4,3063609.65897472,"hc2_17","ss2_18"
12,3,3081392.26106974,"hc2_15","ss2_18"
12,5,3098031.37130089,"hc3_1","ss2_18"
12,12,0,"ss2_18","ss2_18"
12,18,2718751.57450848,"ss5_18","ss2_18"
12,11,2947488.20116162,"ss2_14","ss2_18"
12,17,2947596.82465687,"ss3_20","ss2_18"
12,9,3018455.71301116,"hc3_11","ss2_18"
12,10,2895657.99480955,"ss2_9","ss2_18"
12,15,2990769.51659268,"ss3_15","ss2_18"
12,14,2783289.29616645,"ss3_14","ss2_18"
12,1,3055937.57512601,"hc1_2","ss2_18"
13,18,2316743.26662835,"ss5_18","ss3_3"
13,17,2421707.47553547,"ss3_20","ss3_3"
13,7,2587798.95934437,"hc3_7","ss3_3"
13,8,2549666.87123808,"hc3_10","ss3_3"
13,13,0,"ss3_3","ss3_3"
13,15,2324179.47968791,"ss3_15","ss3_3"
13,5,2892516.10675304,"hc3_1","ss3_3"
13,3,2591519.1810644,"hc2_15","ss3_3"
13,11,2269408.55177227,"ss2_14","ss3_3"
13,12,2736291.81367063,"ss2_18","ss3_3"
13,6,2757982.52696826,"hc3_5","ss3_3"
13,16,2225331.72275492,"ss3_16","ss3_3"
13,1,2600006.68950109,"hc1_2","ss3_3"
13,14,2201903.98148084,"ss3_14","ss3_3"
13,2,2647040.32318019,"hc1_4","ss3_3"
13,9,2691707.24229974,"hc3_11","ss3_3"
13,4,2511685.24234125,"hc2_17","ss3_3"
13,10,2389842.2759661,"ss2_9","ss3_3"
14,10,2383614.03957948,"ss2_9","ss3_14"
14,18,2351840.13271369,"ss5_18","ss3_14"
14,2,2617179.24890928,"hc1_4","ss3_14"
14,7,2551231.40832247,"hc3_7","ss3_14"
14,11,2262426.03034886,"ss2_14","ss3_14"
14,3,2544663.2265373,"hc2_15","ss3_14"
14,8,2488793.51094656,"hc3_10","ss3_14"
14,1,2555609.77565925,"hc1_2","ss3_14"
14,12,2783289.29616645,"ss2_18","ss3_14"
14,4,2460392.39176775,"hc2_17","ss3_14"
14,9,2665409.31837212,"hc3_11","ss3_14"
14,5,2861481.40428824,"hc3_1","ss3_14"
14,13,2201903.98148084,"ss3_3","ss3_14"
14,6,2726375.00050012,"hc3_5","ss3_14"
14,17,2383082.94553756,"ss3_20","ss3_14"
14,16,2177081.23729989,"ss3_16","ss3_14"
14,15,2256892.13526884,"ss3_15","ss3_14"
14,14,0,"ss3_14","ss3_14"
15,1,2525983.73682178,"hc1_2","ss3_15"
15,6,2672136.17356973,"hc3_5","ss3_15"
15,13,2324179.47968791,"ss3_3","ss3_15"
15,17,2329563.68045382,"ss3_20","ss3_15"
15,14,2256892.13526884,"ss3_14","ss3_15"
15,4,2362324.80216346,"hc2_17","ss3_15"
15,12,2990769.51659268,"ss2_18","ss3_15"
15,11,2237076.58424996,"ss2_14","ss3_15"
15,9,2731879.65089456,"hc3_11","ss3_15"
15,2,2599276.94986484,"hc1_4","ss3_15"
15,5,2892100.02210953,"hc3_1","ss3_15"
15,18,2515748.93978418,"ss5_18","ss3_15"
15,8,2366731.00226084,"hc3_10","ss3_15"
15,15,0,"ss3_15","ss3_15"
15,16,2266554.8879763,"ss3_16","ss3_15"
15,10,2487457.44286853,"ss2_9","ss3_15"
15,7,2542301.13895166,"hc3_7","ss3_15"
15,3,2514235.42319442,"hc2_15","ss3_15"
16,4,2500800.62760689,"hc2_17","ss3_16"
16,17,2397557.90037062,"ss3_20","ss3_16"
16,11,2223648.26152567,"ss2_14","ss3_16"
16,8,2517679.20147708,"hc3_10","ss3_16"
16,14,2177081.23729989,"ss3_14","ss3_16"
16,3,2580739.72549698,"hc2_15","ss3_16"
16,16,0,"ss3_16","ss3_16"
16,9,2706467.24727414,"hc3_11","ss3_16"
16,18,2442420.94720182,"ss5_18","ss3_16"
16,7,2591651.73482882,"hc3_7","ss3_16"
16,5,2909701.36752843,"hc3_1","ss3_16"
16,10,2399526.04346371,"ss2_9","ss3_16"
16,1,2591221.25408696,"hc1_2","ss3_16"
16,2,2654810.64713617,"hc1_4","ss3_16"
16,12,2880049.5063716,"ss2_18","ss3_16"
16,13,2225331.72275492,"ss3_3","ss3_16"
16,6,2753952.63783722,"hc3_5","ss3_16"
16,15,2266554.8879763,"ss3_15","ss3_16"
17,3,2616301.34974268,"hc2_15","ss3_20"
17,16,2397557.90037062,"ss3_16","ss3_20"
17,1,2615250.41953212,"hc1_2","ss3_20"
17,8,2495844.60235848,"hc3_10","ss3_20"
17,13,2421707.47553547,"ss3_3","ss3_20"
17,4,2490257.14952147,"hc2_17","ss3_20"
17,7,2644859.57809229,"hc3_7","ss3_20"
17,12,2947596.82465687,"ss2_18","ss3_20"
17,17,0,"ss3_20","ss3_20"
17,5,2909133.88078542,"hc3_1","ss3_20"
17,14,2383082.94553756,"ss3_14","ss3_20"
17,18,2548462.3697758,"ss5_18","ss3_20"
17,10,2538123.27594702,"ss2_9","ss3_20"
17,2,2653988.98299224,"hc1_4","ss3_20"
17,6,2732458.49123926,"hc3_5","ss3_20"
17,9,2743441.23493604,"hc3_11","ss3_20"
17,15,2329563.68045382,"ss3_15","ss3_20"
17,11,2392619.43702703,"ss2_14","ss3_20"
18,2,2720816.8524646,"hc1_4","ss5_18"
18,1,2711571.71858485,"hc1_2","ss5_18"
18,6,2808840.83965716,"hc3_5","ss5_18"
18,9,2744772.36637478,"hc3_11","ss5_18"
18,13,2316743.26662835,"ss3_3","ss5_18"
18,7,2711369.26158521,"hc3_7","ss5_18"
18,4,2629591.53460012,"hc2_17","ss5_18"
18,12,2718751.57450848,"ss2_18","ss5_18"
18,3,2699731.91486747,"hc2_15","ss5_18"
18,5,2902367.2956188,"hc3_1","ss5_18"
18,18,0,"ss5_18","ss5_18"
18,15,2515748.93978418,"ss3_15","ss5_18"
18,16,2442420.94720182,"ss3_16","ss5_18"
18,17,2548462.3697758,"ss3_20","ss5_18"
18,11,2529204.51567835,"ss2_14","ss5_18"
18,10,2569942.33363411,"ss2_9","ss5_18"
18,8,2663315.18275885,"hc3_10","ss5_18"
18,14,2351840.13271369,"ss3_14","ss5_18"
