"SeqNum.row","SeqNum.col","dist.manh","SampNum.row","SampNum.col"
8,12,14021.2055932334,"ss2_18","hc3_10"
8,2,11486.1472497792,"hc1_4","hc3_10"
8,4,9815.80523562053,"hc2_17","hc3_10"
8,7,11126.6578375579,"hc3_7","hc3_10"
8,18,14779.9313933071,"ss5_18","hc3_10"
8,13,15662.4797556203,"ss3_3","hc3_10"
8,14,14995.2723815821,"ss3_14","hc3_10"
8,16,15018.8141760094,"ss3_16","hc3_10"
8,10,15994.126283364,"ss2_9","hc3_10"
8,3,10762.2371226166,"hc2_15","hc3_10"
8,1,9038.05980945794,"hc1_2","hc3_10"
8,15,12739.9018982723,"ss3_15","hc3_10"
8,6,8269.02690877839,"hc3_5","hc3_10"
8,8,0,"hc3_10","hc3_10"
8,5,11084.8518404493,"hc3_1","hc3_10"
8,11,15285.0907969477,"ss2_14","hc3_10"
8,17,12104.5177681017,"ss3_20","hc3_10"
8,9,10880.9947784889,"hc3_11","hc3_10"
9,6,10039.2997827907,"hc3_5","hc3_11"
9,4,11178.9314340952,"hc2_17","hc3_11"
9,9,0,"hc3_11","hc3_11"
9,11,15248.1575982711,"ss2_14","hc3_11"
9,7,11548.2233363396,"hc3_7","hc3_11"
9,14,14613.9829822454,"ss3_14","hc3_11"
9,17,12836.148298806,"ss3_20","hc3_11"
9,10,15623.7859523849,"ss2_9","hc3_11"
9,15,12447.4671963323,"ss3_15","hc3_11"
9,8,10880.9947784889,"hc3_10","hc3_11"
9,3,11793.2455338589,"hc2_15","hc3_11"
9,12,13745.6956174026,"ss2_18","hc3_11"
9,1,9754.08406117018,"hc1_2","hc3_11"
9,18,14287.6159536272,"ss5_18","hc3_11"
9,13,14843.9933135089,"ss3_3","hc3_11"
9,16,14312.0255359805,"ss3_16","hc3_11"
9,2,10853.0019232935,"hc1_4","hc3_11"
9,5,11426.2934780181,"hc3_1","hc3_11"
10,2,18131.5451132634,"hc1_4","ss2_9"
10,5,17059.3482482448,"hc3_1","ss2_9"
10,18,9418.36714183571,"ss5_18","ss2_9"
10,17,11889.5716167874,"ss3_20","ss2_9"
10,8,15994.126283364,"hc3_10","ss2_9"
10,16,9287.10844603734,"ss3_16","ss2_9"
10,4,16915.9719143179,"hc2_17","ss2_9"
10,13,8959.94078410697,"ss3_3","ss2_9"
10,14,9455.04724453052,"ss3_14","ss2_9"
10,11,9657.25523726503,"ss2_14","ss2_9"
10,7,17886.9464971949,"hc3_7","ss2_9"
10,3,17467.6481766407,"hc2_15","ss2_9"
10,6,15484.4245318069,"hc3_5","ss2_9"
10,15,10688.7029281963,"ss3_15","ss2_9"
10,12,9492.17260444327,"ss2_18","ss2_9"
10,1,15290.8883171873,"hc1_2","ss2_9"
10,10,0,"ss2_9","ss2_9"
10,9,15623.7859523849,"hc3_11","ss2_9"
11,15,11327.704006197,"ss3_15","ss2_14"
11,9,15248.1575982711,"hc3_11","ss2_14"
11,2,17467.441629018,"hc1_4","ss2_14"
11,8,15285.0907969477,"hc3_10","ss2_14"
11,13,9755.01506896549,"ss3_3","ss2_14"
11,7,17240.3134191541,"hc3_7","ss2_14"
11,12,11286.5828376063,"ss2_18","ss2_14"
11,18,10820.9475233634,"ss5_18","ss2_14"
11,6,16419.2222154695,"hc3_5","ss2_14"
11,1,15367.1128836078,"hc1_2","ss2_14"
11,16,9124.10391090765,"ss3_16","ss2_14"
11,14,9937.46388908719,"ss3_14","ss2_14"
11,3,16500.053222056,"hc2_15","ss2_14"
11,5,16658.8101720192,"hc3_1","ss2_14"
11,10,9657.25523726503,"ss2_9","ss2_14"
11,4,16415.076813409,"hc2_17","ss2_14"
11,17,11733.580059448,"ss3_20","ss2_14"
11,11,0,"ss2_14","ss2_14"
12,13,8030.14778099417,"ss3_3","ss2_18"
12,7,15705.560650775,"hc3_7","ss2_18"
12,6,13863.3578710561,"hc3_5","ss2_18"
12,16,11103.1522037787,"ss3_16","ss2_18"
12,2,16114.6297179228,"hc1_4","ss2_18"
12,8,14021.2055932334,"hc3_10","ss2_18"
12,4,15990.0649759512,"hc2_17","ss2_18"
12,3,16214.1010461814,"hc2_15","ss2_18"
12,5,14805.2441580306,"hc3_1","ss2_18"
12,12,0,"ss2_18","ss2_18"
12,18,8233.11796738723,"ss5_18","ss2_18"
12,11,11286.5828376063,"ss2_14","ss2_18"
12,17,11777.4654902642,"ss3_20","ss2_18"
12,9,13745.6956174026,"hc3_11","ss2_18"
12,10,9492.17260444327,"ss2_9","ss2_18"
12,15,10663.3529243661,"ss3_15","ss2_18"
12,14,9345.08648377232,"ss3_14","ss2_18"
12,1,14232.7766320233,"hc1_2","ss2_18"
13,18,7548.14026256507,"ss5_18","ss3_3"
13,17,11699.7990870275,"ss3_20","ss3_3"
13,7,16742.7893307947,"hc3_7","ss3_3"
13,8,15662.4797556203,"hc3_10","ss3_3"
13,13,0,"ss3_3","ss3_3"
13,15,10336.8517718167,"ss3_15","ss3_3"
13,5,16094.3258283147,"hc3_1","ss3_3"
13,3,16828.8990388564,"hc2_15","ss3_3"
13,11,9755.01506896549,"ss2_14","ss3_3"
13,12,8030.14778099417,"ss2_18","ss3_3"
13,6,16344.0625404749,"hc3_5","ss3_3"
13,16,8827.69951218045,"ss3_16","ss3_3"
13,1,15177.1609398052,"hc1_2","ss3_3"
13,14,8968.47742427233,"ss3_14","ss3_3"
13,2,17424.9765180458,"hc1_4","ss3_3"
13,9,14843.9933135089,"hc3_11","ss3_3"
13,4,16267.288411066,"hc2_17","ss3_3"
13,10,8959.94078410697,"ss2_9","ss3_3"
14,10,9455.04724453052,"ss2_9","ss3_14"
14,18,8589.6559438303,"ss5_18","ss3_14"
14,2,17189.7117292039,"hc1_4","ss3_14"
14,7,16918.9160935922,"hc3_7","ss3_14"
14,11,9937.46388908719,"ss2_14","ss3_14"
14,3,16844.8660656768,"hc2_15","ss3_14"
14,8,14995.2723815821,"hc3_10","ss3_14"
14,1,15001.1091350569,"hc1_2","ss3_14"
14,12,9345.08648377232,"ss2_18","ss3_14"
14,4,16115.1382614304,"hc2_17","ss3_14"
14,9,14613.9829822454,"hc3_11","ss3_14"
14,5,15671.4565620505,"hc3_1","ss3_14"
14,13,8968.47742427233,"ss3_3","ss3_14"
14,6,15417.0379222094,"hc3_5","ss3_14"
14,17,11465.2770962299,"ss3_20","ss3_14"
14,16,9714.72575718998,"ss3_16","ss3_14"
14,15,11041.7184270018,"ss3_15","ss3_14"
14,14,0,"ss3_14","ss3_14"
15,1,12249.4422185204,"hc1_2","ss3_15"
15,6,12181.960546601,"hc3_5","ss3_15"
15,13,10336.8517718167,"ss3_3","ss3_15"
15,17,10930.126068351,"ss3_20","ss3_15"
15,14,11041.7184270018,"ss3_14","ss3_15"
15,4,13580.8259121759,"hc2_17","ss3_15"
15,12,10663.3529243661,"ss2_18","ss3_15"
15,11,11327.704006197,"ss2_14","ss3_15"
15,9,12447.4671963323,"hc3_11","ss3_15"
15,2,14942.9101665696,"hc1_4","ss3_15"
15,5,13380.3326040569,"hc3_1","ss3_15"
15,18,10358.5421452116,"ss5_18","ss3_15"
15,8,12739.9018982723,"hc3_10","ss3_15"
15,15,0,"ss3_15","ss3_15"
15,16,10818.4336104298,"ss3_16","ss3_15"
15,10,10688.7029281963,"ss2_9","ss3_15"
15,7,13902.5272212189,"hc3_7","ss3_15"
15,3,14092.4097418903,"hc2_15","ss3_15"
16,4,15292.1594164289,"hc2_17","ss3_16"
16,17,10988.9626797353,"ss3_20","ss3_16"
16,11,9124.10391090765,"ss2_14","ss3_16"
16,8,15018.8141760094,"hc3_10","ss3_16"
16,14,9714.72575718998,"ss3_14","ss3_16"
16,3,16405.4142823798,"hc2_15","ss3_16"
16,16,0,"ss3_16","ss3_16"
16,9,14312.0255359805,"hc3_11","ss3_16"
16,18,9408.29167304529,"ss5_18","ss3_16"
16,7,16865.0306262424,"hc3_7","ss3_16"
16,5,15342.8130133012,"hc3_1","ss3_16"
16,10,9287.10844603734,"ss2_9","ss3_16"
16,1,14605.7214694484,"hc1_2","ss3_16"
16,2,16351.7867368838,"hc1_4","ss3_16"
16,12,11103.1522037787,"ss2_18","ss3_16"
16,13,8827.69951218045,"ss3_3","ss3_16"
16,6,15655.1990848573,"hc3_5","ss3_16"
16,15,10818.4336104298,"ss3_15","ss3_16"
17,3,13766.609476144,"hc2_15","ss3_20"
17,16,10988.9626797353,"ss3_16","ss3_20"
17,1,12268.6646747681,"hc1_2","ss3_20"
17,8,12104.5177681017,"hc3_10","ss3_20"
17,13,11699.7990870275,"ss3_3","ss3_20"
17,4,12627.8590027238,"hc2_17","ss3_20"
17,7,14448.72599163,"hc3_7","ss3_20"
17,12,11777.4654902642,"ss2_18","ss3_20"
17,17,0,"ss3_20","ss3_20"
17,5,13144.0439009324,"hc3_1","ss3_20"
17,14,11465.2770962299,"ss3_14","ss3_20"
17,18,11497.501535391,"ss5_18","ss3_20"
17,10,11889.5716167874,"ss2_9","ss3_20"
17,2,14091.9489398771,"hc1_4","ss3_20"
17,6,12782.7819691015,"hc3_5","ss3_20"
17,9,12836.148298806,"hc3_11","ss3_20"
17,15,10930.126068351,"ss3_15","ss3_20"
17,11,11733.580059448,"ss2_14","ss3_20"
18,2,16005.1532508893,"hc1_4","ss5_18"
18,1,13752.5648131306,"hc1_2","ss5_18"
18,6,14816.7199368792,"hc3_5","ss5_18"
18,9,14287.6159536272,"hc3_11","ss5_18"
18,13,7548.14026256507,"ss3_3","ss5_18"
18,7,16082.0582450753,"hc3_7","ss5_18"
18,4,15067.3724739127,"hc2_17","ss5_18"
18,12,8233.11796738723,"ss2_18","ss5_18"
18,3,16143.154545731,"hc2_15","ss5_18"
18,5,14635.5781775439,"hc3_1","ss5_18"
18,18,0,"ss5_18","ss5_18"
18,15,10358.5421452116,"ss3_15","ss5_18"
18,16,9408.29167304529,"ss3_16","ss5_18"
18,17,11497.501535391,"ss3_20","ss5_18"
18,11,10820.9475233634,"ss2_14","ss5_18"
18,10,9418.36714183571,"ss2_9","ss5_18"
18,8,14779.9313933071,"hc3_10","ss5_18"
18,14,8589.6559438303,"ss3_14","ss5_18"
