Contig57059:5379-23176	sp	Q15269	PWP2_HUMAN	69.412	85	24	1	4067	3819	315	399	2.80e-26	123
Contig67667:1885-14924	sp	Q96KG9	SCYL1_HUMAN	50.000	70	35	0	9490	9699	459	528	3.36e-15	87.0
Contig27448:3417-11785	sp	Q8BKF1	RPOM_MOUSE	69.136	81	25	0	5049	5291	850	930	2.35e-47	125
Contig27448:16684-22011	sp	Q6GNL4	RSG1_XENLA	57.407	54	23	0	2932	3093	32	85	5.53e-10	65.5
Contig27448:6607-20984	sp	Q8BKF1	RPOM_MOUSE	69.136	81	25	0	1859	2101	850	930	4.02e-47	125
Contig52697:8321-8763	sp	Q9XWD6	CED1_CAEEL	42.857	49	24	2	440	306	492	540	3.89e-06	36.6
Contig41665:4665-5610	sp	Q7TQP3	GP119_MOUSE	25.346	217	133	6	1	606	99	301	9.00e-13	71.6
Contig34768:187-16769	sp	Q9Y345	SC6A5_HUMAN	62.500	40	15	0	1409	1290	466	505	8.07e-21	54.7
Contig41967:2395-20281	sp	E1BD59	TRI56_BOVIN	29.057	265	169	7	4827	4084	13	275	5.27e-27	125
Contig82005:1386-21717	sp	Q9Z0F5	CH25H_MOUSE	28.671	286	160	6	19336	20136	1	261	2.07e-16	87.4
Contig49884:5512-18223	sp	P55202	ANPRB_ANGJA	65.152	66	23	0	6013	5816	844	909	9.44e-17	92.0
Contig71323:7344-8364	sp	Q689D1	TLR2_CANLF	37.778	90	45	3	946	692	671	754	3.12e-10	65.1
Contig282:86-6773	sp	Q6DGK9	CK049_DANRE	57.895	38	16	0	308	421	217	254	3.72e-06	47.4
Contig282:28838-40172	sp	O35841	API5_MOUSE	65.574	61	20	1	4011	3832	316	376	2.09e-22	75.9
Contig60216:9806-20833	sp	Q5DU25	IQEC2_MOUSE	66.234	77	26	0	9729	9959	297	373	1.49e-20	104
Contig73070:3181-16826	sp	Q96DM1	PGBD4_HUMAN	28.869	336	203	12	13031	12051	277	585	1.25e-41	124
Contig62479:476-11177	sp	P13055	E75BB_DROME	55.102	49	22	0	4774	4628	480	528	7.76e-11	72.8
Contig91185:3684-6054	sp	O18783	PLMN_MACEU	59.459	74	24	1	2334	2131	280	353	1.62e-16	87.8
Contig48965:18489-23323	sp	Q5RCZ7	RCBT2_PONAB	63.043	46	17	0	425	288	505	550	1.14e-09	66.6
Contig5479:543-4328	sp	Q00546	TENR_CHICK	45.122	82	43	1	3540	3785	1260	1339	9.99e-16	87.0
Contig41853:1051-5563	sp	P01132	EGF_MOUSE	46.269	67	36	0	2396	2196	616	682	5.61e-09	65.1
Contig42602:3790-11550	sp	Q6NVP8	FUT8_XENTR	71.250	80	23	0	2186	1947	203	282	1.80e-31	136
Contig37518:26020-31047	sp	P54131	ACHA7_BOVIN	41.830	153	85	1	1855	2313	114	262	2.35e-32	137
Contig45744:38-873	sp	Q9JI67	B3GT5_MOUSE	33.511	188	121	4	564	1	58	241	2.79e-25	105
Contig97438:16421-21841	sp	P30731	GPR83_MOUSE	35.016	317	195	4	4347	5282	63	373	5.75e-53	196
Contig8332:29-1291	sp	Q59RQ0	PIF1_CANAL	43.210	81	45	1	294	52	799	878	4.28e-10	65.5
Contig33909:914-4884	sp	D3YXG0	HMCN1_MOUSE	54.386	57	26	0	1620	1790	4812	4868	3.09e-12	75.9
Contig94359:681-3223	sp	Q0UM32	ESF2_PHANO	63.265	49	18	0	19	165	167	215	1.83e-11	70.1
Contig110598:2838-3078	sp	Q4V8A9	SG196_RAT	50.685	73	33	1	240	31	272	344	1.49e-14	69.7
Contig56021:5192-11865	sp	P10181	ROUGH_DROME	70.968	62	18	0	6485	6670	196	257	9.24e-20	97.1
Contig35074:6884-16689	sp	O02751	CFDP2_BOVIN	39.850	133	76	2	2715	3107	304	434	6.23e-23	84.0
Contig5593:265-2780	sp	Q86X10	RLGPB_HUMAN	50.000	58	29	0	851	1024	1125	1182	5.81e-09	63.9
Contig2852:2602-5314	sp	O43301	HS12A_HUMAN	39.604	101	55	3	2684	2385	50	145	1.13e-12	75.9
Contig32164:1694-16398	sp	Q4R6V2	TCPE_MACFA	60.843	166	30	1	10166	9669	111	241	2.31e-48	187
Contig45251:22433-25946	sp	Q9JIT1	RNF32_MOUSE	75.000	44	11	0	2885	2754	152	195	7.58e-16	75.1
Contig36236:3235-8640	sp	Q9VCA2	ORCT_DROME	42.105	57	33	0	4464	4634	206	262	4.09e-07	58.9
Contig122481:13623-14536	sp	P83425	HIP_MYTED	27.778	144	92	4	489	902	75	212	7.76e-09	58.5
Contig1373:3797-9270	sp	Q28619	NHRF1_RABIT	48.649	111	54	2	5182	4853	140	248	5.78e-25	112
Contig20271:786-2988	sp	P34118	MVPA_DICDI	45.455	55	30	0	2147	1983	259	313	4.36e-07	57.4
Contig23079:4629-14635	sp	A0A0F7YZI5	CTHB5_CONVC	50.746	67	32	1	204	4	70	135	4.03e-13	72.4
Contig6180:1024-5785	sp	Q6DJ55	TBRG4_XENTR	23.669	169	121	2	24	530	238	398	5.16e-07	58.2
Contig33733:1663-7285	sp	Q9GLE3	CATK_PIG	53.261	92	42	1	3941	4216	207	297	8.66e-25	111
Contig98011:173-3423	sp	Q9D273	MMAB_MOUSE	33.673	98	29	1	978	685	135	196	5.45e-09	61.6
Contig27088:8214-39174	sp	Q8BND3	WDR35_MOUSE	61.250	80	31	0	25074	25313	874	953	1.45e-21	109
Contig27088:5058-38550	sp	Q8BND3	WDR35_MOUSE	61.250	80	31	0	28230	28469	874	953	1.58e-21	109
Contig62425:10115-12914	sp	P19835	CEL_HUMAN	33.643	538	293	23	33	1571	1	499	2.39e-63	232
Contig1670:10608-21207	sp	Q8BHT6	B3GLT_MOUSE	30.818	159	51	3	7013	7489	247	346	3.46e-14	82.4
Contig48068:821-12853	sp	Q0P5B7	AAAD_BOVIN	54.167	72	29	2	624	409	186	253	8.74e-09	64.7
Contig41095:4426-11315	sp	Q9Y2P5	S27A5_HUMAN	40.206	97	55	1	312	22	589	682	2.31e-12	76.3
Contig54529:3670-20902	sp	Q61214	DYR1A_MOUSE	87.156	109	12	1	10734	11054	210	318	2.65e-51	201
Contig33607:7043-27289	sp	O88278	CELR3_RAT	41.860	86	50	0	19971	20228	690	775	2.04e-15	69.7
Contig33607:4044-4926	sp	Q64121	PRLHR_RAT	28.767	146	100	3	813	385	65	209	9.14e-09	59.3
Contig33607:8022-27021	sp	Q5W9T5	OPR_OCTVU	25.281	178	120	4	9006	8503	4	178	5.02e-07	60.1
Contig105995:170-2716	sp	Q9Y493	ZAN_HUMAN	35.870	92	54	3	2521	2249	1337	1424	6.43e-07	57.4
Contig62092:4724-5713	sp	Q8BFR5	EFTU_MOUSE	53.376	311	138	4	3	929	141	446	7.87e-105	317
Contig84052:1250-2702	sp	P62142	PP1B_RAT	71.739	46	13	0	756	619	18	63	1.38e-13	75.5
Contig84052:68-1161	sp	Q5I085	PP1B_XENTR	82.353	34	6	0	449	348	141	174	7.22e-21	70.1
Contig112745:6724-9803	sp	Q6SP97	ENKUR_MOUSE	58.095	105	44	0	2347	2661	150	254	1.98e-34	136
Contig28993:1684-8396	sp	Q99MZ7	PECR_MOUSE	58.182	55	23	0	2851	2687	87	141	4.52e-13	75.9
Contig28515:8336-14494	sp	J9VY90	LAC1_CRYNH	54.717	53	22	1	2544	2386	99	149	3.42e-07	59.3
Contig28515:4527-11189	sp	J5JH35	OPS5_BEAB2	47.170	53	27	1	6353	6195	111	162	3.35e-07	51.2
Contig263:7898-56699	sp	O62169	NTR2_CAEEL	25.194	258	169	8	41044	41799	3	242	8.19e-08	63.5
Contig21499:350-19757	sp	Q4JIM4	PSN1_CHICK	85.455	55	8	0	16766	16602	186	240	3.81e-20	101
Contig58159:729-10564	sp	Q6DCW7	G137B_XENLA	44.304	79	40	1	9829	9593	140	214	2.32e-07	59.7
Contig58159:7885-10585	sp	Q6DCW7	G137B_XENLA	44.304	79	40	2	2673	2437	140	214	7.93e-08	59.3
Contig67676:1730-3831	sp	C8YR32	LOXH1_MOUSE	46.032	63	29	2	53	232	958	1018	3.68e-10	45.8
Contig111362:3333-8343	sp	Q02337	BDH_BOVIN	59.615	52	21	0	4184	4339	137	188	1.30e-12	74.7
Contig7784:1192-3261	sp	P08842	STS_HUMAN	28.041	485	279	15	490	1830	85	537	1.39e-36	148
Contig48527:6672-19328	sp	Q5ND28	SREC_MOUSE	33.036	224	121	12	3889	4521	89	296	4.18e-11	73.6
Contig33137:16319-23000	sp	P51570	GALK1_HUMAN	66.102	59	18	1	3158	2982	148	204	1.42e-15	85.1
Contig9843:4774-6179	sp	Q4R1I4	OPN4_BRABE	31.707	123	82	1	1277	915	99	221	2.01e-07	57.4
Contig118339:2315-5631	sp	Q9WV50	NIP7_RAT	72.222	36	10	0	3209	3316	95	130	1.65e-10	64.7
Contig178410:9672-10911	sp	P43143	ACHA6_RAT	29.268	328	207	11	1236	283	64	376	3.96e-33	133
Contig34251:16482-31014	sp	Q9J5I3	V018_FOWPN	39.683	63	38	0	333	145	452	514	9.21e-06	56.2
Contig39689:1054-14039	sp	Q5SWT3	S2535_MOUSE	39.437	213	87	2	12335	12973	126	296	1.19e-38	151
Contig92:4866-17462	sp	B1AS42	NB5R5_MOUSE	38.158	76	47	0	10177	10404	176	251	2.41e-09	65.9
Contig25135:11201-23395	sp	P29687	RAB5_TOBAC	71.154	52	15	0	2960	3115	43	94	1.25e-17	87.8
Contig25135:1110-8831	sp	Q5ZML6	F210A_CHICK	39.583	96	49	2	7093	7371	145	234	9.37e-11	68.9
Contig32509:244-7957	sp	P80646	CTRB_GADMO	63.636	44	16	0	7564	7695	15	58	1.94e-10	67.4
Contig31621:14664-21838	sp	Q8BZ20	PAR12_MOUSE	48.148	108	51	4	318	1	566	670	8.07e-20	100
Contig15699:6317-10018	sp	P62997	TRA2B_RAT	54.902	51	23	0	3546	3698	102	152	1.83e-11	70.1
Contig56758:3965-4316	sp	P97587	CGRF1_RAT	34.066	91	55	3	345	85	229	318	1.21e-08	54.7
Contig53113:1058-9863	sp	Q95KZ0	PE2R4_PANTR	37.850	214	124	2	1609	2250	8	212	6.01e-32	136
Contig2857:1558-14804	sp	P26928	HGFL_MOUSE	48.077	104	43	3	303	22	167	269	4.17e-18	96.3
Contig47374:1905-2631	sp	Q61412	VSX2_MOUSE	79.412	68	14	0	1	204	194	261	1.47e-32	124
Contig72075:5285-9952	sp	Q16533	SNPC1_HUMAN	37.165	261	149	3	4647	3865	4	249	1.82e-47	178
Contig29359:2590-12369	sp	Q80XI3	IF4G3_MOUSE	69.388	49	15	0	6188	6042	747	795	4.59e-11	73.2
Contig19787:12-4060	sp	Q8BNA6	FAT3_MOUSE	36.636	434	236	5	3792	2494	1773	2168	4.66e-61	235
Contig63502:7522-10708	sp	Q9Z0P7	SUFU_MOUSE	65.049	103	36	0	3184	2876	153	255	8.49e-38	152
Contig132289:1076-5217	sp	Q9Z1P6	NDUA7_MOUSE	54.545	55	24	1	2565	2729	33	86	1.00e-08	58.2
Contig389:24019-34304	sp	Q6P9H5	GIMA6_HUMAN	29.412	187	107	11	936	421	41	217	1.79e-09	65.5
Contig26541:32017-42655	sp	Q9UJU3	ZN112_HUMAN	46.725	229	110	4	960	280	525	743	1.27e-54	213
Contig26541:13155-31362	sp	O95427	PIGN_HUMAN	54.098	61	28	0	7	189	861	921	1.73e-10	72.0
Contig1125:979-16943	sp	Q8TF05	PP4R1_HUMAN	71.429	63	18	0	9365	9553	614	676	2.39e-20	104
Contig1343:17954-21996	sp	Q8N0N3	BGBP_PENMO	50.725	69	26	3	218	30	292	358	1.08e-08	62.8
Contig74697:226-12241	sp	Q9GLR1	NEC1_BOVIN	70.000	80	24	0	8306	8067	295	374	4.99e-25	118
Contig2898:6799-7459	sp	Q90YI8	TAL1_TAKRU	74.194	62	16	0	285	100	205	266	7.13e-26	106
Contig63924:635-5325	sp	Q5U4C9	DYRK2_MOUSE	67.572	552	157	7	3083	4684	52	599	0.0	751
Contig33404:2224-9181	sp	Q90369	KALM_COTJA	55.319	47	19	1	6955	6821	123	169	3.65e-06	56.2
Contig23929:15091-26866	sp	Q91ZI0	CELR3_MOUSE	29.929	421	271	11	6374	7609	497	902	3.27e-59	178
Contig17057:1955-23925	sp	Q8N7N5	DCAF8_MOUSE	37.879	198	35	4	5984	5397	432	543	2.58e-26	122
Contig29033:4593-8789	sp	Q9C9G6	AE7_ARATH	78.049	41	9	0	123	1	69	109	1.31e-13	73.6
Contig29033:13412-30648	sp	P24862	CCNB_PATVU	39.474	76	44	1	1354	1127	304	377	1.68e-09	67.8
Contig38327:12294-13328	sp	Q01717	TRFR_RAT	34.146	123	73	5	993	631	39	155	4.08e-08	58.2
Contig33804:2047-23913	sp	Q10126	YSM6_CAEEL	24.797	246	169	7	20237	20938	4	245	2.50e-06	57.0
Contig42441:37-43650	sp	O01670	OAR2_LYMST	41.982	555	229	11	22205	23701	56	573	3.67e-122	405
Contig21732:474-22449	sp	P70501	RBM10_RAT	62.791	43	16	0	15469	15597	770	812	1.66e-08	65.9
Contig27426:121-3823	sp	Q80X19	COEA1_MOUSE	33.645	107	70	1	2994	3311	1032	1138	4.99e-14	81.3
Contig44497:4474-10146	sp	Q9W676	LDB2_CHICK	75.000	52	11	1	5511	5666	199	248	9.74e-16	84.7
Contig19040:3580-11215	sp	Q9QY61	IRX4_MOUSE	50.000	68	34	0	1553	1350	139	206	2.06e-08	63.5
Contig19040:25118-27301	sp	P78413	IRX4_HUMAN	63.636	44	16	0	1573	1442	143	186	1.28e-08	59.3
Contig1487:9332-19310	sp	Q5UPG5	YL093_MIMIV	36.434	129	79	3	8983	9369	287	412	2.32e-11	72.8
Contig15780:1982-13270	sp	Q5M9P8	ARL6_DANRE	71.429	182	52	0	11177	10632	1	182	5.70e-81	268
Contig26399:5906-21649	sp	Q6TAW2	SERP2_MOUSE	73.333	30	8	0	13716	13627	29	58	4.33e-07	53.5
Contig34129:7443-10253	sp	O55187	CBX4_MOUSE	35.821	67	14	1	2729	2529	1	38	2.52e-06	38.5
Contig42179:4006-5808	sp	Q93131	ACTC_BRAFL	45.860	157	30	5	78	539	13	117	5.76e-29	122
Contig25812:14673-33232	sp	Q5RFP3	ERAP2_PONAB	63.636	55	20	0	16002	15838	324	378	6.62e-13	80.1
Contig22351:1018-7194	sp	O02833	ALS_PAPHA	31.111	225	138	7	241	894	347	561	8.10e-09	64.7
Contig22351:1384-23505	sp	Q3UQ28	PXDN_MOUSE	40.580	69	39	1	298	498	132	200	7.32e-07	60.5
Contig1248:25194-28547	sp	Q5ZLD3	KLH13_CHICK	26.667	450	305	9	2329	1007	136	569	8.95e-44	173
Contig35189:6243-22010	sp	Q6ZQY2	LR74B_HUMAN	46.269	67	36	0	11208	11408	244	310	3.13e-13	58.2
Contig57762:548-12732	sp	Q5ND28	SREC_MOUSE	28.571	161	86	7	1636	2079	153	297	4.43e-09	58.5
Contig507:24254-48564	sp	P82596	PLC_HALLA	40.845	71	37	3	210	1	63	129	2.68e-06	54.7
Contig1583:19424-38289	sp	Q9C0D3	ZY11B_HUMAN	35.354	297	161	11	149	1003	15	292	2.14e-27	126
Contig37363:2599-12373	sp	Q05116	MP2K1_XENLA	58.065	93	25	2	5021	4776	190	279	7.64e-19	95.5
Contig25646:1420-30381	sp	Q9UBS0	KS6B2_HUMAN	77.143	35	8	0	21799	21903	232	266	5.14e-21	64.3
Contig55062:72-1101	sp	P46530	NOTC1_DANRE	40.896	335	167	6	1	993	622	929	1.38e-66	231
Contig33778:384-5444	sp	P18172	DHGL_DROPS	36.478	159	64	4	189	653	142	267	5.64e-17	89.4
Contig33778:140-356	sp	Q00593	ALKJ_PSEOL	55.738	61	25	2	1	180	8	67	1.64e-12	63.9
Contig193649:2680-4635	sp	Q5SNX7	GALC_DANRE	52.329	644	290	10	1917	1	7	638	0.0	602
Contig77426:378-13270	sp	P33945	WNT5B_XENLA	52.903	155	68	3	11799	12257	208	359	1.16e-43	168
Contig40912:28937-31976	sp	O02833	ALS_PAPHA	28.571	126	85	2	2658	3035	411	531	1.66e-06	55.8
Contig30382:532-1887	sp	P18173	DHGL_DROME	36.364	77	46	1	231	1	492	565	5.91e-07	55.8
Contig72253:5862-12232	sp	Q8K0U4	HS12A_MOUSE	44.928	69	35	1	2344	2541	150	218	1.26e-07	60.8
Contig198396:18-2304	sp	Q7PCJ9	SAT2_PIG	51.923	52	25	0	2060	1905	66	117	5.55e-13	64.3
Contig69180:1890-14473	sp	P83425	HIP_MYTED	34.343	99	65	0	704	1000	86	184	2.13e-08	61.2
Contig69180:17277-18962	sp	Q9DC53	CPNE8_MOUSE	41.176	85	41	2	1566	1339	4	88	1.72e-11	70.5
Contig65928:75-4887	sp	Q70LM4	LGRD_BREPA	29.023	1075	654	31	1495	4632	4020	5014	2.16e-94	344
Contig38123:2824-22078	sp	Q7TT28	REXO1_MOUSE	69.767	43	13	0	827	699	1142	1184	5.95e-10	70.5
Contig55983:268-4460	sp	O14734	ACOT8_HUMAN	44.737	76	42	0	3237	3010	88	163	7.11e-14	78.2
Contig34862:6964-17025	sp	Q96WM9	LAC2_BOTFU	27.032	566	295	16	8346	9983	77	544	1.99e-53	202
Contig4700:300-6041	sp	P33005	KALM_CHICK	54.717	53	22	1	2836	2684	117	169	1.08e-06	57.8
Contig19969:57738-75726	sp	Q91424	ESR1_ASPUN	80.952	42	8	0	7788	7913	1	42	2.51e-12	75.1
Contig23186:34125-65192	sp	Q5EAR5	TRPT1_DANRE	48.276	58	28	1	31065	30898	48	105	5.71e-08	61.2
Contig23652:22-13876	sp	A2RSJ4	UH1BL_MOUSE	25.000	344	209	9	2037	1024	595	895	8.42e-17	92.8
Contig97132:549-3450	sp	B3EWZ8	ECT_ACRMI	61.017	59	23	0	2542	2366	104	162	2.83e-13	76.6
Contig58920:3324-20981	sp	P25931	RYAR_DROME	40.945	254	139	4	17597	16854	79	327	9.46e-53	198
Contig81557:691-1398	sp	Q9TUD4	FUT1_GORGO	26.042	96	66	2	614	327	163	253	4.23e-08	40.4
Contig130283:1464-3080	sp	Q9U8W7	TL5B_TACTR	41.667	96	53	2	291	4	215	307	1.68e-15	81.3
Contig20407:5222-5654	sp	Q8J0I9	GUN16_TRIHA	30.405	148	86	5	429	4	273	409	7.19e-17	79.3
Contig20407:5928-25752	sp	Q9BUE0	MED18_HUMAN	59.091	44	18	0	10999	10868	156	199	5.80e-06	54.7
Contig1217:1127-6472	sp	Q20772	GCDH_CAEEL	75.342	73	18	0	1	219	185	257	4.87e-28	122
Contig40331:368-6490	sp	Q08C99	VRTN_DANRE	28.755	233	133	10	690	43	23	239	2.97e-11	72.4
Contig43214:12807-26154	sp	O30511	FUCT_HELPX	47.368	76	40	0	8601	8828	361	436	1.80e-07	61.2
Contig25493:20663-32703	sp	Q9QZC4	PCY1B_RAT	69.388	49	15	0	8073	7927	109	157	1.76e-13	79.0
Contig35243:6393-11170	sp	Q9MYM7	B3GT1_PONPY	39.583	240	140	4	720	7	80	316	1.41e-47	177
Contig29705:23634-33769	sp	Q4ZJM9	C1QL4_MOUSE	31.618	136	84	4	9651	10046	106	236	4.53e-07	57.4
Contig29705:13542-36316	sp	P20825	POL2_DROME	39.726	146	84	2	1817	2254	481	622	3.99e-42	99.8
Contig249:1740-33114	sp	Q9NVH1	DJC11_HUMAN	47.273	55	29	0	21026	21190	157	211	1.10e-06	60.1
Contig61926:2345-5815	sp	A2AWP0	BIRC7_MOUSE	53.933	89	41	0	3099	2833	85	173	1.78e-26	114
Contig114712:975-1440	sp	P48987	ATO_DROME	58.491	53	21	1	307	462	260	312	2.24e-12	66.2
Contig50371:10702-17577	sp	O97562	UCP2_PIG	49.500	200	65	2	6103	6699	119	283	6.66e-51	186
Contig68758:5468-6044	sp	P34456	YMD2_CAEEL	25.654	191	137	3	1	567	227	414	4.95e-16	78.6
Contig1754:4799-25369	sp	F1MJW3	SCNNG_BOVIN	42.353	85	47	1	263	517	24	106	6.19e-10	70.1
Contig76198:733-2524	sp	P51638	CAV3_RAT	52.174	46	22	0	1654	1791	36	81	9.33e-08	55.1
Contig40978:782-14998	sp	Q9D6T1	TBE_MOUSE	62.963	108	33	2	10686	11009	170	270	1.49e-30	132
Contig40978:6311-8940	sp	A4IF63	TRIM2_BOVIN	28.975	283	179	6	1604	801	467	742	8.17e-28	124
Contig26899:31675-31990	sp	Q968A5	FUC10_CAEEL	63.043	46	16	1	53	187	273	318	4.63e-09	50.1
Contig26899:43995-45969	sp	A7S1L6	FUCT1_NEMVE	62.791	172	64	0	555	40	162	333	2.95e-67	226
Contig54227:366-21020	sp	Q5R898	IF5A2_PONAB	66.667	48	13	1	4456	4590	56	103	6.43e-11	67.8
Contig16925:7517-15483	sp	Q8SQA4	CD97_BOVIN	29.756	205	122	8	4376	3786	512	702	8.87e-11	71.6
Contig140718:715-1137	sp	Q86Z23	C1QL4_HUMAN	33.577	137	79	5	402	4	107	235	3.31e-10	59.3
Contig22124:5786-8252	sp	Q9R1X5	MRP5_MOUSE	41.176	51	28	1	1990	1838	100	148	1.00e-11	47.8
Contig78159:3-5448	sp	P98063	BMP1_MOUSE	38.835	103	57	2	1505	1810	214	311	1.46e-11	73.6
Contig149070:265-508	sp	Q502X0	MORN2_HUMAN	58.696	46	19	0	106	243	1	46	1.53e-10	55.1
Contig1078:2846-6768	sp	Q3MHQ4	SNAI2_BOVIN	69.643	168	49	2	3042	3539	99	266	3.84e-71	242
Contig27165:10269-12713	sp	Q762D5	S35D2_MOUSE	35.556	135	84	3	2374	1973	17	149	1.92e-11	69.7
Contig18820:1496-4241	sp	P22003	BMP5_HUMAN	67.059	85	28	0	1347	1093	370	454	5.01e-31	131
Contig18820:16634-22759	sp	Q24735	60A_DROVI	31.933	119	70	2	6124	5801	23	141	3.69e-07	58.9
Contig426720:1236-3545	sp	Q91X96	MSS4_MOUSE	62.963	81	27	1	1581	1814	42	122	5.54e-30	118
Contig426720:3529-6020	sp	P44121	DNLI_HAEIN	38.889	72	43	1	1528	1313	56	126	1.29e-06	54.3
Contig35958:27046-42164	sp	Q9UI26	IPO11_HUMAN	68.116	69	22	0	7625	7831	104	172	1.36e-18	98.2
Contig65343:1737-2388	sp	Q8K0U4	HS12A_MOUSE	36.090	133	74	3	11	394	395	521	1.55e-18	81.6
Contig27922:2733-26228	sp	O14715	RGPD8_HUMAN	69.565	46	14	0	967	830	1674	1719	6.11e-07	60.8
Contig86897:2365-10906	sp	Q96JN8	NEUL4_HUMAN	76.404	89	21	0	7516	7250	545	633	7.95e-37	151
Contig55661:2575-4212	sp	Q6UX53	MET7B_HUMAN	43.077	130	71	2	1520	1137	38	166	2.37e-26	110
Contig182:8836-19662	sp	Q5F3R7	DCA12_CHICK	49.275	69	35	0	7178	6972	84	152	1.57e-10	70.5
Contig18529:135-8648	sp	Q8BWQ4	CMTR2_MOUSE	47.518	141	68	3	8178	7774	18	158	7.72e-28	127
Contig76561:4080-4901	sp	Q05831	H1L_MYTTR	77.027	74	16	1	372	590	46	119	1.80e-28	110
Contig24764:4435-17463	sp	Q9I8C7	ACH10_CHICK	49.171	181	91	1	1223	681	123	302	1.46e-45	176
Contig45728:2096-11449	sp	P09628	ACHD_XENLA	33.898	177	103	2	6147	6635	137	313	3.04e-27	122
Contig90702:798-2660	sp	P98158	LRP2_RAT	50.000	88	38	3	1862	1611	1065	1150	3.88e-12	73.9
Contig356:473-15797	sp	Q5DU56	NLRC3_MOUSE	25.899	278	188	8	14284	15108	723	985	2.88e-08	64.7
Contig33150:491-25437	sp	Q9Y4A5	TRRAP_HUMAN	61.538	39	15	0	17866	17750	1550	1588	1.56e-06	60.1
Contig42100:3080-32159	sp	Q924Z6	XPO6_MOUSE	57.051	156	58	3	10490	10933	214	368	3.88e-43	179
