"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"702"	"Contig100750"	1711	1711	"+"	1.64017833403565e-05	0.000737464301101144	26.7460139231978
"703"	"Contig100764"	569	569	"+"	1.40275997105719e-08	1.33733002017983e-06	-21.5804394046775
"710"	"Contig100771"	1662	1662	"+"	2.48775033543389e-06	0.000139756335705436	14.0999550704337
"735"	"Contig100776"	1884	1884	"+"	3.31865396917435e-06	0.000180529705514152	17.5285477136677
"760"	"Contig100801"	1224	1224	"+"	0.000358679165503405	0.00987208483218792	16.1832061068702
"761"	"Contig100806"	1539	1539	"+"	2.14922814277459e-07	1.57152847570407e-05	40.3963414634146
"899"	"Contig100964"	9075	9075	"+"	1.46938576507957e-06	8.75066598186943e-05	-19.1640866873065
"916"	"Contig100964"	9821	9821	"+"	7.90990840759644e-05	0.00284519065008226	-16.4160401002506
"952"	"Contig100994"	3428	3428	"+"	6.74217789245124e-11	9.83746195331288e-09	-34.5014601585315
"1090"	"Contig101076"	114	114	"+"	2.31407668496563e-08	2.10703734722737e-06	-46.3666666666667
"1137"	"Contig101118"	908	908	"+"	1.17699079499685e-05	0.000551809977200037	15.1438888280994
"1169"	"Contig101153"	3245	3245	"+"	4.20651126839543e-11	6.36898871614352e-09	-40.2055702917772
"1195"	"Contig101222"	6480	6480	"+"	3.21557972998854e-09	3.50014501429322e-07	-44.9263764404609
"1200"	"Contig101222"	7542	7542	"+"	7.43997773225984e-05	0.00270469554232821	-17.0416688022141
"1224"	"Contig101226"	824	824	"+"	4.31096209347194e-07	2.92677227427583e-05	37.012987012987
"1358"	"Contig101313"	4417	4417	"+"	5.0538403638738e-05	0.00194238821240149	14.6198830409357
"1372"	"Contig101316"	1860	1860	"+"	8.63265646417809e-06	0.00041841433450598	16.6339119991265
"1447"	"Contig10138"	155	155	"+"	2.03262112973276e-08	1.87504574609695e-06	-27.6282051282051
"1455"	"Contig101382"	4715	4715	"+"	0.000241885077791614	0.00716553350477415	-23.7938596491228
"1519"	"Contig10144"	6138	6138	"+"	1.76827511013774e-05	0.000787194096697722	12.8588383651064
"1534"	"Contig10144"	6425	6425	"+"	8.36059844562644e-06	0.000407245819675752	21.8158525497975
"1541"	"Contig10144"	6881	6881	"+"	2.81070973977388e-05	0.00117675368980139	21.9824890556598
"1570"	"Contig101488"	167	167	"+"	1.77803415027317e-06	0.000103611396844804	25.363676929942
"1577"	"Contig101488"	10591	10591	"+"	6.29215934990236e-05	0.00234612011011176	20.1298701298701
"1612"	"Contig101527"	14263	14263	"+"	4.73313259225016e-05	0.00183511520019112	-37.7033492822966
"1662"	"Contig101603"	2556	2556	"+"	7.7793150743083e-07	4.95971744355425e-05	27.227463312369
"1709"	"Contig101656"	3958	3958	"+"	4.11218523986961e-06	0.000218106816074149	19.1074715927125
"1748"	"Contig101661"	1453	1453	"+"	4.2205337586425e-05	0.00166652627672469	20.0995807127883
"1764"	"Contig101661"	3025	3025	"+"	1.00723031910578e-13	2.24820283083924e-11	21.8922223267187
"1784"	"Contig101664"	11422	11422	"+"	0.000297076406437396	0.00848328961078016	22.5691255994286
"1785"	"Contig101664"	11432	11432	"+"	0.000288236499159847	0.00827759966603399	24.4208014318385
"1813"	"Contig101695"	1023	1023	"+"	5.43100837525897e-12	9.42206740389393e-10	21.9298245614035
"1870"	"Contig101724"	3410	3410	"+"	5.519079486505e-08	4.59907102894057e-06	20.2900034816802
"1881"	"Contig101724"	3572	3572	"+"	8.07605575934649e-07	5.124196754105e-05	14.3409728266125
"1918"	"Contig101734"	2626	2626	"+"	5.34383985406589e-05	0.00203852432735069	19.3991144845035
"1963"	"Contig101771"	1825	1825	"+"	9.35089283511902e-10	1.11493208075612e-07	27.7152715271527
"2007"	"Contig101809"	3272	3272	"+"	1.10973293617295e-12	2.13220429078405e-10	-22.1938976223072
"2035"	"Contig101875"	1040	1040	"+"	8.3414496311712e-08	6.68838242862797e-06	25.1073400122674
"2107"	"Contig101996"	3103	3103	"+"	1.77970342350688e-07	1.32897171083995e-05	-30.0362610797744
"2115"	"Contig102"	8605	8605	"+"	2.34872108681507e-14	5.73771601042715e-12	56.2637362637363
"2147"	"Contig10207"	350	350	"+"	0.000355571449164668	0.00980401473327247	-15.7246460227927
"2180"	"Contig102083"	3174	3174	"+"	1.93972495555139e-06	0.000111989415946848	16.995652173913
"2219"	"Contig102110"	15443	15443	"+"	0.000289963170317168	0.00831739689243434	12.3027226580526
"2266"	"Contig102141"	3921	3921	"+"	0.000134535540130188	0.00442308797142266	20.4938271604938
"2267"	"Contig102141"	3925	3925	"+"	3.32193991891282e-13	6.90767259404458e-11	-33.7078651685393
"2286"	"Contig102167"	1627	1627	"+"	2.51075919292734e-11	3.93659188309923e-09	-39.7174254317111
"2362"	"Contig102196"	623	623	"+"	0.000173548593142185	0.00543755174660566	-27.5942028985507
"2365"	"Contig102196"	685	685	"+"	0.000151069936805786	0.0048514900698657	24.7430887248516
"2414"	"Contig102218"	5312	5312	"+"	9.23884913536671e-05	0.00324234579821883	17.5300721732157
"2429"	"Contig102218"	5561	5561	"+"	7.05216121901878e-05	0.00258504861351413	16.3952108726135
"2434"	"Contig102218"	5597	5597	"+"	1.9884115372482e-05	0.000872249657376227	21.9002539829139
"2453"	"Contig102240"	6394	6394	"+"	1.12667583545087e-08	1.09817192426792e-06	46.5656565656566
"2454"	"Contig102240"	6406	6406	"+"	1.92368584108277e-15	5.50654046063939e-13	62.8371628371628
"2492"	"Contig102298"	80	80	"+"	1.67800929813935e-05	0.000751769819999363	-26.7361111111111
"2496"	"Contig1023"	14087	14087	"+"	0.00029310172121539	0.0083942930428565	-20.9897349471426
"2691"	"Contig1024"	11038	11038	"+"	3.13312258528666e-08	2.7622561516083e-06	27.1264367816092
"2919"	"Contig10269"	1533	1533	"+"	1.97964542428796e-06	0.000114001674756269	30.1946973220812
"2934"	"Contig102698"	201	201	"+"	6.5079056792656e-17	2.29502702269701e-14	-51.0245640829833
"2981"	"Contig102698"	2094	2094	"+"	1.42068596766172e-08	1.35270034718177e-06	17.0579566096583
"2984"	"Contig102698"	2110	2110	"+"	1.60836982066592e-07	1.21473807539625e-05	12.6071100968745
"3011"	"Contig102733"	521	521	"+"	4.72689840371298e-12	8.32171132722831e-10	-35.0947411085216
"3016"	"Contig102733"	605	605	"+"	1.59172720201747e-16	5.29772211924165e-14	43.1769064526088
"3020"	"Contig102733"	666	666	"+"	6.23712166134468e-17	2.21341164170204e-14	29.2742551566081
"3049"	"Contig102755"	407	407	"+"	6.91438385510729e-05	0.0025432100883871	21.1616297895305
"3099"	"Contig10282"	524	524	"+"	3.81093389167504e-05	0.00152636484633402	17.1240310077519
"3130"	"Contig102851"	297	297	"+"	0.000125915891623911	0.00419208026979409	13.0489744321657
"3138"	"Contig102851"	423	423	"+"	6.73886118135846e-11	9.83746195331288e-09	35.3046594982079
"3161"	"Contig102873"	390	390	"+"	0.000215705923857329	0.00651088337151729	19.0454124189064
"3237"	"Contig102994"	888	888	"+"	1.1390251783506e-09	1.34173636109894e-07	28.8000239277382
"3258"	"Contig102998"	2221	2221	"+"	1.09178435290112e-06	6.74287217548524e-05	26.2237762237762
"3264"	"Contig103018"	2253	2253	"+"	9.45593537139515e-05	0.003305641042879	13.251454427925
"3271"	"Contig103019"	1069	1069	"+"	0.00026439276817563	0.00771847399279141	25.26395173454
"3287"	"Contig103020"	4932	4932	"+"	9.55219980759577e-05	0.00333256211971704	-14
"3290"	"Contig103020"	5100	5100	"+"	0.000295401739262778	0.00844404167082436	19.9932245497149
"3384"	"Contig103096"	1831	1831	"+"	4.61374117773852e-07	3.10981194694223e-05	26.1251339445172
"3436"	"Contig103147"	8236	8236	"+"	5.32930825227385e-15	1.43084982451882e-12	-37.4644870842257
"3459"	"Contig103180"	116	116	"+"	3.85539935329344e-06	0.000206320594100285	19.0951339529798
"3474"	"Contig103186"	2984	2984	"+"	3.04946599571479e-06	0.000167506274347988	-20.7201609562696
"3475"	"Contig103186"	2987	2987	"+"	3.07492314799176e-11	4.76469254401929e-09	30.9913568934347
"3484"	"Contig103197"	291	291	"+"	1.75296648825163e-06	0.000102283085523487	17.0732631259944
"3489"	"Contig103208"	38	38	"+"	1.79995529006304e-39	1.92845564796569e-35	97.5609756097561
"3501"	"Contig103237"	43	43	"+"	0.000260972689345701	0.00763348783280942	-15.855762594893
"3534"	"Contig103323"	2091	2091	"+"	1.05160692667649e-08	1.02960500707195e-06	29.0354234128152
"3565"	"Contig103372"	877	877	"+"	1.37589242734804e-07	1.05258381569914e-05	30.078169253427
"3625"	"Contig103405"	170	170	"+"	2.31090456249765e-16	7.54622969615723e-14	26.1684981684982
"3631"	"Contig103405"	1640	1640	"+"	2.96761500671765e-18	1.2364627322198e-15	56.4999177225605
"3738"	"Contig103503"	7054	7054	"+"	1.43417323488068e-08	1.36496455310939e-06	-30.8168275212698
"3741"	"Contig103503"	7093	7093	"+"	1.48495626465766e-11	2.42200559972975e-09	-33.1164324136734
"3743"	"Contig103503"	7111	7111	"+"	0.000257972557446626	0.00756047707324456	-20.1740911418331
"3748"	"Contig103503"	7207	7207	"+"	8.30801956869066e-09	8.36348371433542e-07	18.4193854925562
"3750"	"Contig103503"	7260	7260	"+"	1.04306305598129e-05	0.000494585726826694	23.854346358659
"3765"	"Contig103504"	5027	5027	"+"	1.54080582089509e-05	0.000698929652750783	-21.9205097087379
"3767"	"Contig103504"	5640	5640	"+"	8.70289057604017e-05	0.00308748259184534	-27.0815811606392
"3769"	"Contig103504"	5789	5789	"+"	0.000320612087866929	0.00901464393669128	-17.4582425562818
"3775"	"Contig103504"	6165	6165	"+"	3.61500579830448e-05	0.00145918133601328	-30.9444179009396
"3830"	"Contig103542"	1963	1963	"+"	1.25968535061403e-08	1.2127480881391e-06	26.5720577440665
"3831"	"Contig103542"	1965	1965	"+"	5.85786362507728e-07	3.86162591882832e-05	25.100718164302
"3836"	"Contig103542"	2360	2360	"+"	1.41292138927305e-08	1.34644694362892e-06	19.4696729120356
"3867"	"Contig103596"	5644	5644	"+"	2.1193495693941e-20	1.08126274280655e-17	-52.0514319111631
"3962"	"Contig103675"	20259	20259	"+"	4.50010179244441e-05	0.00175962333355968	-20.0068684688221
"3964"	"Contig103675"	20279	20279	"+"	1.12068782367544e-05	0.000528164820664049	19.8233666737604
"4107"	"Contig103849"	2112	2112	"+"	1.75575782312755e-05	0.000782550725080298	17.9003852504128
"4227"	"Contig104"	31177	31177	"+"	0.000307616876145006	0.00873439690251725	17.772397094431
"4237"	"Contig104009"	1273	1273	"+"	0.000116099420001336	0.00392037371855199	-36.2633031139141
"4241"	"Contig104009"	1339	1339	"+"	2.29077386538498e-05	0.000983223919560732	18.546365914787
"4254"	"Contig104009"	2184	2184	"+"	3.03550757172805e-07	2.13760614983343e-05	-14.0211224970289
"4309"	"Contig104041"	2471	2471	"+"	3.10537259018822e-08	2.74208885694987e-06	23.8024550385384
"4314"	"Contig104041"	2647	2647	"+"	4.67231049502711e-05	0.00181497386128726	-23.6372549019608
"4318"	"Contig104047"	686	686	"+"	6.38759861628465e-17	2.26324268353496e-14	-24.8366013071895
"4322"	"Contig104047"	750	750	"+"	1.54605870758559e-08	1.46340330530557e-06	-29.6442514365925
"4337"	"Contig104064"	2697	2697	"+"	1.81296393182504e-12	3.36275785203064e-10	40.3821976364094
"4346"	"Contig104064"	3067	3067	"+"	0.000337065832373715	0.00939014432123051	13.6678906568747
"4363"	"Contig10411"	2146	2146	"+"	6.86235550310923e-05	0.00252835165110911	29.3233082706767
"4375"	"Contig104139"	1402	1402	"+"	9.8495584229415e-06	0.000470403872769766	-27.1477663230241
"4382"	"Contig104145"	10217	10217	"+"	5.2586781278348e-05	0.00201149427793522	21.736170212766
"4406"	"Contig104145"	13312	13312	"+"	7.74824284223664e-10	9.37254451441473e-08	23.7864434163178
"4433"	"Contig104145"	17350	17350	"+"	0.000290935625698337	0.00834075073994264	-17.1310629514964
"4446"	"Contig104145"	18233	18233	"+"	1.61088889703703e-06	9.49037038216798e-05	24.5887060915963
"4472"	"Contig104173"	405	405	"+"	0.000147563748790931	0.00476473520268548	14.842066146414
"4476"	"Contig104173"	2195	2195	"+"	4.48856742737712e-07	3.03635635999083e-05	18.7728066000317
"4478"	"Contig104173"	2211	2211	"+"	1.96509596176532e-05	0.000863481795861369	12.4563644103874
"4620"	"Contig104368"	2050	2050	"+"	0.000225031606069224	0.00674261942963099	26.6666666666667
"4656"	"Contig104531"	8146	8146	"+"	4.86331628596187e-14	1.14098816559582e-11	-35.3786662775427
"4737"	"Contig104545"	2495	2495	"+"	2.05896360267954e-06	0.000118085777536317	15.765247410817
"4753"	"Contig10457"	1594	1594	"+"	0.000286760455720902	0.00824838041755553	13.1254061078622
"4771"	"Contig104572"	3023	3023	"+"	1.98732850283097e-09	2.25483194705571e-07	19.644723092999
"4810"	"Contig1046"	23540	23540	"+"	1.04552157572105e-11	1.74207715222435e-09	-28.3893985728848
"4844"	"Contig1046"	24183	24183	"+"	0.00022588282732673	0.00676197759856736	-14.4486464968153
"4854"	"Contig104618"	100	100	"+"	0.000159726371632	0.00507874063219452	-24.5052138752926
"4902"	"Contig104643"	512	512	"+"	3.24070834515237e-06	0.000176845431449901	18.3904070102617
"4906"	"Contig104643"	581	581	"+"	3.99024567862973e-17	1.45506268747221e-14	38.5826771653543
"4907"	"Contig104643"	597	597	"+"	4.20399500651332e-13	8.60660222222215e-11	45.5555555555556
"4930"	"Contig104643"	6791	6791	"+"	8.20482668785759e-07	5.19713127581856e-05	-24.3275594986622
"4983"	"Contig104660"	8137	8137	"+"	1.54958228265877e-08	1.46612170798458e-06	34.6981848881384
"4986"	"Contig104660"	8247	8247	"+"	0.000223380884060499	0.00670119065566938	17.2508942258559
"5216"	"Contig104978"	1446	1446	"+"	2.88407682216843e-12	5.24147371106649e-10	34.0579710144928
"5218"	"Contig104978"	2233	2233	"+"	5.05305810375087e-14	1.18180671227343e-11	30.4030513074412
"5299"	"Contig105009"	6492	6492	"+"	1.30870530659959e-05	0.000606234980639118	-18.495670995671
"5306"	"Contig105009"	6569	6569	"+"	5.69120393420581e-10	7.03558140362693e-08	35.5758212375859
"5505"	"Contig105117"	4377	4377	"+"	6.69903187667167e-06	0.000335813563844314	-22.832964251819
"5522"	"Contig105121"	740	740	"+"	7.69745402394693e-05	0.00278032781790392	17.1717171717172
"5525"	"Contig105123"	99	99	"+"	3.73421837997957e-43	7.63790512275803e-39	98.8439306358381
"5526"	"Contig105123"	102	102	"+"	1.14787314325306e-36	6.98006397308699e-33	95.2095808383233
"5581"	"Contig105226"	763	763	"+"	7.77505038702567e-09	7.86213377512171e-07	-40.66186449525
"5584"	"Contig105226"	1697	1697	"+"	1.08362815315387e-06	6.69826900875059e-05	-23.4797297297297
"5626"	"Contig105317"	1637	1637	"+"	1.91911103154705e-06	0.000111027200897277	-12.6461988304094
"5650"	"Contig105321"	2173	2173	"+"	3.09708796416398e-06	0.000169790513036773	-26.678550207962
"5740"	"Contig105425"	6861	6861	"+"	7.80709486115758e-10	9.43865941901084e-08	37.6068376068376
"5751"	"Contig105442"	1874	1874	"+"	1.88575794114117e-06	0.000109350670896318	27.2298136645963
"5758"	"Contig105442"	2014	2014	"+"	6.61677533810217e-05	0.00245258987077298	-13.4603930911257
"5806"	"Contig105508"	688	688	"+"	2.05826503972532e-07	1.50957599383888e-05	22.5220053578262
"5812"	"Contig105508"	805	805	"+"	8.83072047394165e-18	3.46139751649243e-15	-40.1920614596671
"5823"	"Contig105535"	872	872	"+"	4.54598546360805e-05	0.00177386529445103	-25.1923076923077
"5829"	"Contig105563"	311	311	"+"	5.72617974515835e-05	0.00215947887352374	-19.7916666666667
"5833"	"Contig105564"	962	962	"+"	1.75505715514009e-07	1.31318244520146e-05	16.9491525423729
"5880"	"Contig105642"	2243	2243	"+"	0.000358745000182953	0.00987208483218792	-24.5454545454545
"5972"	"Contig105848"	1427	1427	"+"	8.85689662538503e-12	1.5005509045538e-09	-49.6594427244582
"5988"	"Contig105865"	13141	13141	"+"	0.000150047411590911	0.00482416109655695	22.5123694337548
"6115"	"Contig10592"	325	325	"+"	8.22391514239348e-05	0.00294121090490573	-15.9722222222222
"6120"	"Contig10592"	384	384	"+"	0.000109305395608642	0.00373410999112341	-20.4040404040404
"6125"	"Contig10592"	487	487	"+"	7.09856000046395e-05	0.00259990197826045	-28.6500165034657
"6133"	"Contig10592"	553	553	"+"	4.74070015240435e-12	8.33948390755778e-10	29.2859870179458
"6175"	"Contig10592"	1266	1266	"+"	2.31655360410863e-12	4.24435029065032e-10	-24.9795722182168
"6183"	"Contig10592"	1352	1352	"+"	0.000209039616772867	0.00633857929232495	14.3102083882881
"6184"	"Contig10592"	1359	1359	"+"	2.99570809819509e-05	0.00124586062570523	19.4144684252598
"6227"	"Contig105931"	14589	14589	"+"	0.000279516432593828	0.00807926307673907	25.4166666666667
"6260"	"Contig106"	28764	28764	"+"	6.95479919698789e-09	7.09326719371112e-07	46.5548340548341
"6313"	"Contig106082"	2293	2293	"+"	1.15710574900141e-05	0.000543166347137116	27.8569642410603
"6318"	"Contig106082"	2409	2409	"+"	1.54304039788912e-06	9.12998829418805e-05	24.5841150719199
"6324"	"Contig106082"	2560	2560	"+"	1.65215125041615e-07	1.24321387170837e-05	46.3688610240334
"6380"	"Contig106199"	2206	2206	"+"	8.6344380249761e-09	8.65722004388497e-07	29.0052700922266
"6401"	"Contig106231"	1988	1988	"+"	0.000133462260809528	0.00439454877343576	12.555516935079
"6454"	"Contig106349"	2498	2498	"+"	4.76260634396136e-41	6.30322771410372e-37	66.0827604442094
"6482"	"Contig106460"	1263	1263	"+"	0.000183368327407756	0.00569211113931685	30.9821428571429
"6546"	"Contig10655"	38	38	"+"	5.24818393168878e-05	0.00200841165555799	14.4323122030128
"6575"	"Contig10661"	5978	5978	"+"	6.35334627385433e-06	0.000321334659078162	-21.212369780986
"6672"	"Contig106821"	498	498	"+"	6.46609143130698e-16	2.00112705065345e-13	-37.8557874762808
"6696"	"Contig106878"	406	406	"+"	6.93469662305321e-20	3.36987434771817e-17	-60.4166666666667
"6755"	"Contig106905"	5567	5567	"+"	1.1362762688698e-05	0.000534392061258066	-22.5058982136839
"6782"	"Contig106929"	6144	6144	"+"	0.000128801518986489	0.00427037216636183	24.120082815735
"6791"	"Contig106929"	8627	8627	"+"	1.89528169772392e-05	0.000836944794677873	-13.8461538461538
"6806"	"Contig106946"	417	417	"+"	5.19640563404271e-15	1.39683406968471e-12	36.140350877193
"6836"	"Contig106946"	1779	1779	"+"	7.62794255825098e-07	4.87841577164697e-05	-28.2579787234043
"6894"	"Contig107003"	5269	5269	"+"	1.75326475806004e-09	2.00442421810674e-07	18.232044198895
"6909"	"Contig107063"	1069	1069	"+"	1.59985695673092e-06	9.43525938899539e-05	15.3846153846154
"6984"	"Contig107172"	369	369	"+"	2.13366883629023e-05	0.000926038949136371	29.3939393939394
"6998"	"Contig107200"	23	23	"+"	2.38110385388268e-07	1.72094285481916e-05	-36.5863617803185
"7027"	"Contig107293"	121	121	"+"	4.33191159224104e-07	2.93833525177859e-05	-18.9548452562151
"7051"	"Contig107305"	739	739	"+"	2.37792108113031e-08	2.15731214532625e-06	-20.4547803617571
"7052"	"Contig107305"	758	758	"+"	4.8034258755569e-05	0.00186044548588212	17.8383308630715
"7054"	"Contig107305"	828	828	"+"	3.04644518215974e-05	0.0012627598389865	-23.1905225576112
"7087"	"Contig107330"	1106	1106	"+"	6.70815350568752e-09	6.86661244597205e-07	47.6153846153846
"7091"	"Contig107334"	431	431	"+"	8.33945283056437e-09	8.39137229494417e-07	33.3495644646432
"7134"	"Contig107370"	1209	1209	"+"	3.12919031186534e-09	3.40940939230542e-07	-17.3955773955774
"7150"	"Contig107370"	2321	2321	"+"	6.1341359288881e-13	1.22460692688566e-10	-19.9562109601391
"7187"	"Contig107387"	8349	8349	"+"	7.29970674184283e-10	8.868122079568e-08	42.7976603549123
"7210"	"Contig1074"	4866	4866	"+"	7.29419600140637e-14	1.66443847482596e-11	-31.7184605885985
"7358"	"Contig107540"	7551	7551	"+"	9.94290074223428e-11	1.4078501744893e-08	-22.7683615819209
"7420"	"Contig10761"	1718	1718	"+"	0.000154962742904911	0.00495528566996924	-14.7142048670062
"7445"	"Contig107661"	1293	1293	"+"	5.33554780266512e-07	3.54639882532528e-05	-30.8619091751622
"7492"	"Contig1077"	8283	8283	"+"	0.000267654641016113	0.00780559619185421	13.6752136752137
"7493"	"Contig1077"	8288	8288	"+"	0.000169759312363256	0.00533144904036264	16.5229885057471
"7520"	"Contig107704"	7044	7044	"+"	2.42823525766829e-05	0.00103472292294381	13.5714285714286
"7521"	"Contig107704"	7049	7049	"+"	4.27058433614837e-06	0.000225657035241057	22.8291794696711
"7535"	"Contig107704"	7360	7360	"+"	1.49596750572834e-05	0.000681613693671715	22.9591836734694
"7562"	"Contig107764"	5992	5992	"+"	7.1473076464224e-11	1.03747588357683e-08	-26.7792756212441
"7570"	"Contig107771"	373	373	"+"	2.75946568341002e-05	0.00115745325508746	30.1336898395722
"7616"	"Contig107848"	716	716	"+"	0.000200514316922051	0.00612797247977495	23.9252336448598
"7625"	"Contig107851"	1134	1134	"+"	7.62581974292032e-08	6.14083411534355e-06	-21.354296388543
"7663"	"Contig107924"	620	620	"+"	5.27986215631982e-05	0.0020189108989297	13.7263828818575
"7709"	"Contig107948"	821	821	"+"	2.50956227867952e-05	0.00106594608079587	29.1589363017934
"7788"	"Contig108064"	423	423	"+"	0.000129734084010771	0.0042950473091986	12.4893071000855
"7878"	"Contig108150"	253	253	"+"	9.2678627178367e-06	0.000445745129869541	36.2857142857143
"7964"	"Contig108287"	1008	1008	"+"	0.00028419279591148	0.00819023037053798	14.2079415850861
"7965"	"Contig108287"	1018	1018	"+"	1.4660644359842e-10	2.01129809787079e-08	-24.0717190272086
"7976"	"Contig108322"	633	633	"+"	0.000268370067016624	0.00782122516337984	13.2988031077203
"8087"	"Contig108499"	7204	7204	"+"	4.14471990050647e-06	0.000219625330848236	13.4581344204259
"8118"	"Contig108530"	833	833	"+"	4.09160457541096e-05	0.00162073701983376	-16.1072393685109
"8300"	"Contig108714"	1055	1055	"+"	9.99153330819646e-08	7.87120402477019e-06	47.4123989218329
"8301"	"Contig108714"	1115	1115	"+"	3.24013405033922e-08	2.8487866435441e-06	36.9742198100407
"8303"	"Contig108714"	1147	1147	"+"	9.76915106534747e-05	0.00339404204126159	30.3651115618661
"8335"	"Contig108739"	12026	12026	"+"	9.88154289220509e-08	7.79820728485277e-06	-25
"8491"	"Contig108982"	2473	2473	"+"	6.47489288873595e-06	0.000326929897676424	15.3420713690431
"8500"	"Contig109008"	780	780	"+"	3.39851398959987e-05	0.00138421204593673	22.9251012145749
"8615"	"Contig109175"	7701	7701	"+"	9.84203749865691e-05	0.00341409265527902	24.0981240981241
"8634"	"Contig109226"	3244	3244	"+"	3.32120460133568e-08	2.91664611258348e-06	28.0416666666667
"8636"	"Contig109226"	3291	3291	"+"	7.00499425442715e-06	0.000349073805836592	16.76592967284
"8643"	"Contig10923"	1435	1435	"+"	1.44006459278013e-05	0.000659078781992765	-28.2539682539683
"8649"	"Contig109230"	2440	2440	"+"	3.33769687032609e-06	0.000181390184531712	31.6594516594517
"8708"	"Contig109306"	838	838	"+"	1.14010825527971e-06	7.0124474768139e-05	37.3636363636364
"8714"	"Contig109320"	230	230	"+"	1.12496082914406e-08	1.09712734190163e-06	45.625
"8729"	"Contig109330"	345	345	"+"	6.25715204786743e-05	0.00233506329272224	-19.7513082721206
"8748"	"Contig109332"	33	33	"+"	3.34638233651534e-09	3.62847963890117e-07	34.5296167247387
"8749"	"Contig109332"	50	50	"+"	9.37946687168062e-07	5.85545440713064e-05	16.9811320754717
"8753"	"Contig109332"	216	216	"+"	1.97852808027237e-07	1.45951852366458e-05	28.7448700410397
"8797"	"Contig10941"	1139	1139	"+"	8.62294084765991e-06	0.000418033485024779	-31.2416851441242
"8839"	"Contig109515"	2906	2906	"+"	4.54879143361986e-17	1.6454052247783e-14	42.6069703243616
"8843"	"Contig109515"	3092	3092	"+"	5.4314895790819e-12	9.42206740389393e-10	40.5934653357334
"8862"	"Contig109515"	3363	3363	"+"	4.3218666079182e-11	6.5304617937574e-09	-22.2066596194503
"8864"	"Contig109515"	3378	3378	"+"	8.61037667160802e-37	5.69784283496013e-33	46.6443887496519
"8930"	"Contig109580"	5790	5790	"+"	4.4124874531629e-08	3.76621674365201e-06	-25.2697841726619
"8942"	"Contig1096"	2681	2681	"+"	1.08076184801981e-05	0.000510417416129227	34.621578099839
